datetime,count
2011-01-17 00:00:00,22.058881531872945
2011-01-17 01:00:00,15.671961664766147
2011-01-17 02:00:00,12.180030414668485
2011-01-17 03:00:00,8.254065987031618
2011-01-17 04:00:00,3.1418710874950575
2011-01-17 05:00:00,8.052696818908737
2011-01-17 06:00:00,31.708036640655557
2011-01-17 07:00:00,86.7278129442988
2011-01-17 08:00:00,188.16814486833903
2011-01-17 09:00:00,110.60626072309384
2011-01-17 10:00:00,71.59193861383051
2011-01-17 11:00:00,82.80472692227052
2011-01-17 12:00:00,106.75202670069326
2011-01-17 13:00:00,110.344559549266
2011-01-17 14:00:00,100.71497122169983
2011-01-17 15:00:00,103.86563067835134
2011-01-17 16:00:00,126.36841931502185
2011-01-17 17:00:00,186.49087841975188
2011-01-17 18:00:00,165.3510239974989
2011-01-17 19:00:00,121.90721644598808
2011-01-17 20:00:00,86.84785690169471
2011-01-17 21:00:00,61.08803859236394
2011-01-17 22:00:00,46.309853089628724
2011-01-17 23:00:00,31.71317907482332
2011-01-18 12:00:00,106.75202670069326
2011-01-18 13:00:00,110.344559549266
2011-01-18 14:00:00,100.71497122169983
2011-01-18 15:00:00,103.86563067835134
2011-01-18 16:00:00,126.36841931502185
2011-01-18 17:00:00,186.49087841975188
2011-01-18 18:00:00,165.3510239974989
2011-01-18 19:00:00,121.90721644598808
2011-01-18 20:00:00,86.84785690169471
2011-01-18 21:00:00,61.08803859236394
2011-01-18 22:00:00,46.309853089628724
2011-01-18 23:00:00,31.71317907482332
2011-01-19 00:00:00,22.058881531872945
2011-01-19 01:00:00,15.671961664766147
2011-01-19 02:00:00,12.180030414668485
2011-01-19 04:00:00,3.1418710874950575
2011-01-19 05:00:00,8.052696818908737
2011-01-19 06:00:00,31.708036640655557
2011-01-19 07:00:00,86.7278129442988
2011-01-19 08:00:00,188.16814486833903
2011-01-19 09:00:00,110.60626072309384
2011-01-19 10:00:00,71.59193861383051
2011-01-19 11:00:00,82.80472692227052
2011-01-19 12:00:00,106.75202670069326
2011-01-19 13:00:00,110.344559549266
2011-01-19 14:00:00,100.71497122169983
2011-01-19 15:00:00,103.86563067835134
2011-01-19 16:00:00,126.36841931502185
2011-01-19 17:00:00,186.49087841975188
2011-01-19 18:00:00,165.3510239974989
2011-01-19 19:00:00,121.90721644598808
2011-01-19 20:00:00,86.84785690169471
2011-01-19 21:00:00,61.08803859236394
2011-01-19 22:00:00,46.309853089628724
2011-01-19 23:00:00,31.71317907482332
2011-02-17 00:00:00,23.18973095640849
2011-02-17 01:00:00,13.295223741054462
2011-02-17 02:00:00,9.510574723442923
2011-02-17 03:00:00,4.543991726429657
2011-02-17 04:00:00,2.4179256011541024
2011-02-17 05:00:00,9.709498405968528
2011-02-17 06:00:00,41.71992216058491
2011-02-17 07:00:00,127.0338163541757
2011-02-17 08:00:00,261.4495675366588
2011-02-17 09:00:00,151.20025280338254
2011-02-17 10:00:00,79.16094083042344
2011-02-17 11:00:00,88.89014642187207
2011-02-17 12:00:00,114.26862770055432
2011-02-17 13:00:00,116.25480215975779
2011-02-17 14:00:00,102.84242774733316
2011-02-17 15:00:00,108.83383825856188
2011-02-17 16:00:00,144.47665265650912
2011-02-17 17:00:00,251.16884008112484
2011-02-17 18:00:00,233.55981362881965
2011-02-17 19:00:00,157.56270814362824
2011-02-17 20:00:00,112.84240895628058
2011-02-17 21:00:00,89.37145512944895
2011-02-17 22:00:00,69.77958099533875
2011-02-17 23:00:00,41.55265969790357
2011-02-18 00:00:00,23.18973095640849
2011-02-18 01:00:00,13.295223741054462
2011-02-18 02:00:00,9.510574723442923
2011-02-18 03:00:00,4.543991726429657
2011-02-18 04:00:00,2.4179256011541024
2011-02-18 05:00:00,9.709498405968528
2011-02-18 06:00:00,41.71992216058491
2011-02-18 07:00:00,127.0338163541757
2011-02-18 08:00:00,261.4495675366588
2011-02-18 09:00:00,151.20025280338254
2011-02-18 10:00:00,79.16094083042344
2011-02-18 11:00:00,88.89014642187207
2011-02-18 12:00:00,114.26862770055432
2011-02-18 13:00:00,116.25480215975779
2011-02-18 14:00:00,102.84242774733316
2011-02-18 15:00:00,108.83383825856188
2011-02-18 16:00:00,144.47665265650912
2011-02-18 17:00:00,251.16884008112484
2011-02-18 18:00:00,233.55981362881965
2011-02-18 19:00:00,157.56270814362824
2011-02-18 20:00:00,112.84240895628058
2011-02-18 21:00:00,89.37145512944895
2011-02-18 22:00:00,69.77958099533875
2011-02-18 23:00:00,41.55265969790357
2011-02-19 00:00:00,23.18973095640849
2011-02-19 01:00:00,13.295223741054462
2011-02-19 02:00:00,9.510574723442923
2011-02-19 03:00:00,4.543991726429657
